id,stateabb,ccode,year,major
13289,KZK,705,2001,0
13290,KZK,705,2002,0
13291,KZK,705,2003,0
13292,KZK,705,2004,0
13293,KZK,705,2005,0
13294,KZK,705,2006,0
13295,KZK,705,2007,0
13296,KZK,705,2008,0
13297,KZK,705,2009,0
13298,KZK,705,2010,0
13299,KZK,705,2011,0
13300,KZK,705,2012,0
13301,KZK,705,2013,0
13302,KZK,705,2014,0
13303,CHN,710,1860,0
13304,CHN,710,1861,0
13305,CHN,710,1862,0
13306,CHN,710,1863,0
13307,CHN,710,1864,0
13308,CHN,710,1865,0
13309,CHN,710,1866,0
13310,CHN,710,1867,0
13311,CHN,710,1868,0
13312,CHN,710,1869,0
13313,CHN,710,1870,0
13314,CHN,710,1871,0
13315,CHN,710,1872,0
13316,CHN,710,1873,0
13317,CHN,710,1874,0
13318,CHN,710,1875,0
13319,CHN,710,1876,0
13320,CHN,710,1877,0
13321,CHN,710,1878,0
13322,CHN,710,1879,0
13323,CHN,710,1880,0
13324,CHN,710,1881,0
13325,CHN,710,1882,0
13326,CHN,710,1883,0
13327,CHN,710,1884,0
13328,CHN,710,1885,0
13329,CHN,710,1886,0
13330,CHN,710,1887,0
13331,CHN,710,1888,0
13332,CHN,710,1889,0
13333,CHN,710,1890,0
13334,CHN,710,1891,0
13335,CHN,710,1892,0
13336,CHN,710,1893,0
13337,CHN,710,1894,0
13338,CHN,710,1895,0
13339,CHN,710,1896,0
13340,CHN,710,1897,0
13341,CHN,710,1898,0
13342,CHN,710,1899,0
13343,CHN,710,1900,0
13344,CHN,710,1901,0
13345,CHN,710,1902,0
13346,CHN,710,1903,0
13347,CHN,710,1904,0
13348,CHN,710,1905,0
13349,CHN,710,1906,0
13350,CHN,710,1907,0
13351,CHN,710,1908,0
13352,CHN,710,1909,0
13353,CHN,710,1910,0
13354,CHN,710,1911,0
13355,CHN,710,1912,0
13356,CHN,710,1913,0
13357,CHN,710,1914,0
13358,CHN,710,1915,0
13359,CHN,710,1916,0
13360,CHN,710,1917,0
13361,CHN,710,1918,0
13362,CHN,710,1919,0
13363,CHN,710,1920,0
13364,CHN,710,1921,0
13365,CHN,710,1922,0
13366,CHN,710,1923,0
13367,CHN,710,1924,0
13368,CHN,710,1925,0
13369,CHN,710,1926,0
13370,CHN,710,1927,0
13371,CHN,710,1928,0
13372,CHN,710,1929,0
13373,CHN,710,1930,0
13374,CHN,710,1931,0
13375,CHN,710,1932,0
13376,CHN,710,1933,0
13377,CHN,710,1934,0
13378,CHN,710,1935,0
13379,CHN,710,1936,0
13380,CHN,710,1937,0
13381,CHN,710,1938,0
13382,CHN,710,1939,0
13383,CHN,710,1940,0
13384,CHN,710,1941,0
13385,CHN,710,1942,0
13386,CHN,710,1943,0
13387,CHN,710,1944,0
13388,CHN,710,1945,0
13389,CHN,710,1946,0
13390,CHN,710,1947,0
13391,CHN,710,1948,0
13392,CHN,710,1949,0
13393,CHN,710,1950,1
13394,CHN,710,1951,1
13395,CHN,710,1952,1
13396,CHN,710,1953,1
13397,CHN,710,1954,1
13398,CHN,710,1955,1
13399,CHN,710,1956,1
13400,CHN,710,1957,1
13401,CHN,710,1958,1
13402,CHN,710,1959,1
13403,CHN,710,1960,1
13404,CHN,710,1961,1
13405,CHN,710,1962,1
13406,CHN,710,1963,1
13407,CHN,710,1964,1
13408,CHN,710,1965,1
13409,CHN,710,1966,1
13410,CHN,710,1967,1
13411,CHN,710,1968,1
13412,CHN,710,1969,1
13413,CHN,710,1970,1
13414,CHN,710,1971,1
13415,CHN,710,1972,1
13416,CHN,710,1973,1
13417,CHN,710,1974,1
13418,CHN,710,1975,1
13419,CHN,710,1976,1
13420,CHN,710,1977,1
13421,CHN,710,1978,1
13422,CHN,710,1979,1
13423,CHN,710,1980,1
13424,CHN,710,1981,1
13425,CHN,710,1982,1
13426,CHN,710,1983,1
13427,CHN,710,1984,1
13428,CHN,710,1985,1
13429,CHN,710,1986,1
13430,CHN,710,1987,1
13431,CHN,710,1988,1
13432,CHN,710,1989,1
13433,CHN,710,1990,1
13434,CHN,710,1991,1
13435,CHN,710,1992,1
13436,CHN,710,1993,1
13437,CHN,710,1994,1
13438,CHN,710,1995,1
13439,CHN,710,1996,1
13440,CHN,710,1997,1
13441,CHN,710,1998,1
13442,CHN,710,1999,1
13443,CHN,710,2000,1
13444,CHN,710,2001,1
13445,CHN,710,2002,1
13446,CHN,710,2003,1
13447,CHN,710,2004,1
13448,CHN,710,2005,1
13449,CHN,710,2006,1
13450,CHN,710,2007,1
13451,CHN,710,2008,1
13452,CHN,710,2009,1
13453,CHN,710,2010,1
13454,CHN,710,2011,1
13455,CHN,710,2012,1
13456,CHN,710,2013,1
13457,CHN,710,2014,1
13458,MON,712,1921,0
13459,MON,712,1922,0
13460,MON,712,1923,0
13461,MON,712,1924,0
13462,MON,712,1925,0
13463,MON,712,1926,0
13464,MON,712,1927,0
13465,MON,712,1928,0
13466,MON,712,1929,0
13467,MON,712,1930,0
13468,MON,712,1931,0
13469,MON,712,1932,0
13470,MON,712,1933,0
13471,MON,712,1934,0
13472,MON,712,1935,0
13473,MON,712,1936,0
13474,MON,712,1937,0
13475,MON,712,1938,0
13476,MON,712,1939,0
13477,MON,712,1940,0
13478,MON,712,1941,0
13479,MON,712,1942,0
13480,MON,712,1943,0
13481,MON,712,1944,0
13482,MON,712,1945,0
13483,MON,712,1946,0
13484,MON,712,1947,0
13485,MON,712,1948,0
13486,MON,712,1949,0
13487,MON,712,1950,0
13488,MON,712,1951,0
13489,MON,712,1952,0
13490,MON,712,1953,0
13491,MON,712,1954,0
13492,MON,712,1955,0
13493,MON,712,1956,0
13494,MON,712,1957,0
13495,MON,712,1958,0
13496,MON,712,1959,0
13497,MON,712,1960,0
13498,MON,712,1961,0
13499,MON,712,1962,0
13500,MON,712,1963,0
13501,MON,712,1964,0
13502,MON,712,1965,0
13503,MON,712,1966,0
13504,MON,712,1967,0
13505,MON,712,1968,0
13506,MON,712,1969,0
13507,MON,712,1970,0
13508,MON,712,1971,0
13509,MON,712,1972,0
13510,MON,712,1973,0
13511,MON,712,1974,0
13512,MON,712,1975,0
13513,MON,712,1976,0
13514,MON,712,1977,0
13515,MON,712,1978,0
13516,MON,712,1979,0
13517,MON,712,1980,0
13518,MON,712,1981,0
13519,MON,712,1982,0
13520,MON,712,1983,0
13521,MON,712,1984,0
13522,MON,712,1985,0
13523,MON,712,1986,0
13524,MON,712,1987,0
13525,MON,712,1988,0
13526,MON,712,1989,0
13527,MON,712,1990,0
13528,MON,712,1991,0
13529,MON,712,1992,0
13530,MON,712,1993,0
13531,MON,712,1994,0
13532,MON,712,1995,0
13533,MON,712,1996,0
13534,MON,712,1997,0
13535,MON,712,1998,0
13536,MON,712,1999,0
13537,MON,712,2000,0
13538,MON,712,2001,0
13539,MON,712,2002,0
13540,MON,712,2003,0
13541,MON,712,2004,0
13542,MON,712,2005,0
13543,MON,712,2006,0
13544,MON,712,2007,0
13545,MON,712,2008,0
13546,MON,712,2009,0
13547,MON,712,2010,0
13548,MON,712,2011,0
13549,MON,712,2012,0
13550,MON,712,2013,0
13551,MON,712,2014,0
13552,TAW,713,1949,0
13553,TAW,713,1950,0
13554,TAW,713,1951,0
13555,TAW,713,1952,0
13556,TAW,713,1953,0
13557,TAW,713,1954,0
13558,TAW,713,1955,0
13559,TAW,713,1956,0
13560,TAW,713,1957,0
13561,TAW,713,1958,0
13562,TAW,713,1959,0
13563,TAW,713,1960,0
13564,TAW,713,1961,0
13565,TAW,713,1962,0
13566,TAW,713,1963,0
13567,TAW,713,1964,0
13568,TAW,713,1965,0
13569,TAW,713,1966,0
13570,TAW,713,1967,0
13571,TAW,713,1968,0
13572,TAW,713,1969,0
13573,TAW,713,1970,0
13574,TAW,713,1971,0
13575,TAW,713,1972,0
13576,TAW,713,1973,0
13577,TAW,713,1974,0
13578,TAW,713,1975,0
13579,TAW,713,1976,0
13580,TAW,713,1977,0
13581,TAW,713,1978,0
13582,TAW,713,1979,0
13583,TAW,713,1980,0
13584,TAW,713,1981,0
13585,TAW,713,1982,0
13586,TAW,713,1983,0
13587,TAW,713,1984,0
13588,TAW,713,1985,0
13589,TAW,713,1986,0
13590,TAW,713,1987,0
13591,TAW,713,1988,0
13592,TAW,713,1989,0
13593,TAW,713,1990,0
13594,TAW,713,1991,0
13595,TAW,713,1992,0
13596,TAW,713,1993,0
13597,TAW,713,1994,0
13598,TAW,713,1995,0
13599,TAW,713,1996,0
13600,TAW,713,1997,0
13601,TAW,713,1998,0
13602,TAW,713,1999,0
13603,TAW,713,2000,0
13604,TAW,713,2001,0
13605,TAW,713,2002,0
13606,TAW,713,2003,0
13607,TAW,713,2004,0
13608,TAW,713,2005,0
13609,TAW,713,2006,0
13610,TAW,713,2007,0
13611,TAW,713,2008,0
13612,TAW,713,2009,0
13613,TAW,713,2010,0
13614,TAW,713,2011,0
13615,TAW,713,2012,0
13616,TAW,713,2013,0
13617,TAW,713,2014,0
13618,KOR,730,1887,0
13619,KOR,730,1888,0
13620,KOR,730,1889,0
13621,KOR,730,1890,0
13622,KOR,730,1891,0
13623,KOR,730,1892,0
13624,KOR,730,1893,0
13625,KOR,730,1894,0
13626,KOR,730,1895,0
13627,KOR,730,1896,0
13628,KOR,730,1897,0
13629,KOR,730,1898,0
13630,KOR,730,1899,0
13631,KOR,730,1900,0
13632,KOR,730,1901,0
13633,KOR,730,1902,0
13634,KOR,730,1903,0
13635,KOR,730,1904,0
13636,KOR,730,1905,0
13637,PRK,731,1948,0
13638,PRK,731,1949,0
13639,PRK,731,1950,0
13640,PRK,731,1951,0
13641,PRK,731,1952,0
13642,PRK,731,1953,0
13643,PRK,731,1954,0
13644,PRK,731,1955,0
13645,PRK,731,1956,0
13646,PRK,731,1957,0
13647,PRK,731,1958,0
13648,PRK,731,1959,0
13649,PRK,731,1960,0
13650,PRK,731,1961,0
13651,PRK,731,1962,0
13652,PRK,731,1963,0
13653,PRK,731,1964,0
13654,PRK,731,1965,0
13655,PRK,731,1966,0
13656,PRK,731,1967,0
13657,PRK,731,1968,0
13658,PRK,731,1969,0
13659,PRK,731,1970,0
13660,PRK,731,1971,0
13661,PRK,731,1972,0
13662,PRK,731,1973,0
13663,PRK,731,1974,0
13664,PRK,731,1975,0
13665,PRK,731,1976,0
13666,PRK,731,1977,0
13667,PRK,731,1978,0
13668,PRK,731,1979,0
13669,PRK,731,1980,0
13670,PRK,731,1981,0
13671,PRK,731,1982,0
13672,PRK,731,1983,0
13673,PRK,731,1984,0
13674,PRK,731,1985,0
13675,PRK,731,1986,0
13676,PRK,731,1987,0
13677,PRK,731,1988,0
13678,PRK,731,1989,0
13679,PRK,731,1990,0
13680,PRK,731,1991,0
13681,PRK,731,1992,0
13682,PRK,731,1993,0
13683,PRK,731,1994,0
13684,PRK,731,1995,0
13685,PRK,731,1996,0
13686,PRK,731,1997,0
13687,PRK,731,1998,0
13688,PRK,731,1999,0
13689,PRK,731,2000,0
13690,PRK,731,2001,0
13691,PRK,731,2002,0
13692,PRK,731,2003,0
13693,PRK,731,2004,0
13694,PRK,731,2005,0
13695,PRK,731,2006,0
13696,PRK,731,2007,0
13697,PRK,731,2008,0
13698,PRK,731,2009,0
13699,PRK,731,2010,0
13700,PRK,731,2011,0
13701,PRK,731,2012,0
13702,PRK,731,2013,0
13703,PRK,731,2014,0
13704,ROK,732,1949,0
13705,ROK,732,1950,0
13706,ROK,732,1951,0
13707,ROK,732,1952,0
13708,ROK,732,1953,0
13709,ROK,732,1954,0
13710,ROK,732,1955,0
13711,ROK,732,1956,0
13712,ROK,732,1957,0
13713,ROK,732,1958,0
13714,ROK,732,1959,0
13715,ROK,732,1960,0
13716,ROK,732,1961,0
13717,ROK,732,1962,0
13718,ROK,732,1963,0
13719,ROK,732,1964,0
13720,ROK,732,1965,0
13721,ROK,732,1966,0
13722,ROK,732,1967,0
13723,ROK,732,1968,0
13724,ROK,732,1969,0
13725,ROK,732,1970,0
13726,ROK,732,1971,0
13727,ROK,732,1972,0
13728,ROK,732,1973,0
13729,ROK,732,1974,0
13730,ROK,732,1975,0
13731,ROK,732,1976,0
13732,ROK,732,1977,0
13733,ROK,732,1978,0
13734,ROK,732,1979,0
13735,ROK,732,1980,0
13736,ROK,732,1981,0
13737,ROK,732,1982,0
13738,ROK,732,1983,0
13739,ROK,732,1984,0
13740,ROK,732,1985,0
13741,ROK,732,1986,0
13742,ROK,732,1987,0
13743,ROK,732,1988,0
13744,ROK,732,1989,0
13745,ROK,732,1990,0
13746,ROK,732,1991,0
13747,ROK,732,1992,0
13748,ROK,732,1993,0
13749,ROK,732,1994,0
13750,ROK,732,1995,0
13751,ROK,732,1996,0
13752,ROK,732,1997,0
13753,ROK,732,1998,0
13754,ROK,732,1999,0
13755,ROK,732,2000,0
13756,ROK,732,2001,0
13757,ROK,732,2002,0
13758,ROK,732,2003,0
13759,ROK,732,2004,0
13760,ROK,732,2005,0
13761,ROK,732,2006,0
13762,ROK,732,2007,0
13763,ROK,732,2008,0
13764,ROK,732,2009,0
13765,ROK,732,2010,0
13766,ROK,732,2011,0
13767,ROK,732,2012,0
13768,ROK,732,2013,0
13769,ROK,732,2014,0
13770,JPN,740,1860,0
13771,JPN,740,1861,0
13772,JPN,740,1862,0
13773,JPN,740,1863,0
13774,JPN,740,1864,0
13775,JPN,740,1865,0
13776,JPN,740,1866,0
13777,JPN,740,1867,0
13778,JPN,740,1868,0
13779,JPN,740,1869,0
13780,JPN,740,1870,0
13781,JPN,740,1871,0
13782,JPN,740,1872,0
13783,JPN,740,1873,0
13784,JPN,740,1874,0
13785,JPN,740,1875,0
13786,JPN,740,1876,0
13787,JPN,740,1877,0
13788,JPN,740,1878,0
13789,JPN,740,1879,0
13790,JPN,740,1880,0
13791,JPN,740,1881,0
13792,JPN,740,1882,0
13793,JPN,740,1883,0
13794,JPN,740,1884,0
13795,JPN,740,1885,0
13796,JPN,740,1886,0
13797,JPN,740,1887,0
13798,JPN,740,1888,0
13799,JPN,740,1889,0
13800,JPN,740,1890,0
13801,JPN,740,1891,0
13802,JPN,740,1892,0
13803,JPN,740,1893,0
13804,JPN,740,1894,0
13805,JPN,740,1895,1
13806,JPN,740,1896,1
13807,JPN,740,1897,1
13808,JPN,740,1898,1
13809,JPN,740,1899,1
13810,JPN,740,1900,1
13811,JPN,740,1901,1
13812,JPN,740,1902,1
13813,JPN,740,1903,1
13814,JPN,740,1904,1
13815,JPN,740,1905,1
13816,JPN,740,1906,1
13817,JPN,740,1907,1
13818,JPN,740,1908,1
13819,JPN,740,1909,1
13820,JPN,740,1910,1
13821,JPN,740,1911,1
13822,JPN,740,1912,1
13823,JPN,740,1913,1
13824,JPN,740,1914,1
13825,JPN,740,1915,1
13826,JPN,740,1916,1
13827,JPN,740,1917,1
13828,JPN,740,1918,1
13829,JPN,740,1919,1
13830,JPN,740,1920,1
13831,JPN,740,1921,1
13832,JPN,740,1922,1
13833,JPN,740,1923,1
13834,JPN,740,1924,1
13835,JPN,740,1925,1
13836,JPN,740,1926,1
13837,JPN,740,1927,1
13838,JPN,740,1928,1
13839,JPN,740,1929,1
13840,JPN,740,1930,1
13841,JPN,740,1931,1
13842,JPN,740,1932,1
13843,JPN,740,1933,1
13844,JPN,740,1934,1
13845,JPN,740,1935,1
13846,JPN,740,1936,1
13847,JPN,740,1937,1
13848,JPN,740,1938,1
13849,JPN,740,1939,1
13850,JPN,740,1940,1
13851,JPN,740,1941,1
13852,JPN,740,1942,1
13853,JPN,740,1943,1
13854,JPN,740,1944,1
13855,JPN,740,1945,1
13856,JPN,740,1952,0
13857,JPN,740,1953,0
13858,JPN,740,1954,0
13859,JPN,740,1955,0
13860,JPN,740,1956,0
13861,JPN,740,1957,0
13862,JPN,740,1958,0
13863,JPN,740,1959,0
13864,JPN,740,1960,0
13865,JPN,740,1961,0
13866,JPN,740,1962,0
13867,JPN,740,1963,0
13868,JPN,740,1964,0
13869,JPN,740,1965,0
13870,JPN,740,1966,0
13871,JPN,740,1967,0
13872,JPN,740,1968,0
13873,JPN,740,1969,0
13874,JPN,740,1970,0
13875,JPN,740,1971,0
13876,JPN,740,1972,0
13877,JPN,740,1973,0
13878,JPN,740,1974,0
13879,JPN,740,1975,0
13880,JPN,740,1976,0
13881,JPN,740,1977,0
13882,JPN,740,1978,0
13883,JPN,740,1979,0
13884,JPN,740,1980,0
13885,JPN,740,1981,0
13886,JPN,740,1982,0
13887,JPN,740,1983,0
13888,JPN,740,1984,0
13889,JPN,740,1985,0
13890,JPN,740,1986,0
13891,JPN,740,1987,0
13892,JPN,740,1988,0
13893,JPN,740,1989,0
13894,JPN,740,1990,0
13895,JPN,740,1991,1
13896,JPN,740,1992,1
13897,JPN,740,1993,1
13898,JPN,740,1994,1
13899,JPN,740,1995,1
13900,JPN,740,1996,1
13901,JPN,740,1997,1
13902,JPN,740,1998,1
13903,JPN,740,1999,1
13904,JPN,740,2000,1
13905,JPN,740,2001,1
13906,JPN,740,2002,1
13907,JPN,740,2003,1
13908,JPN,740,2004,1
13909,JPN,740,2005,1
13910,JPN,740,2006,1
13911,JPN,740,2007,1
13912,JPN,740,2008,1
13913,JPN,740,2009,1
13914,JPN,740,2010,1
13915,JPN,740,2011,1
13916,JPN,740,2012,1
13917,JPN,740,2013,1
13918,JPN,740,2014,1
13919,IND,750,1947,0
13920,IND,750,1948,0
13921,IND,750,1949,0
13922,IND,750,1950,0
13923,IND,750,1951,0
13924,IND,750,1952,0
13925,IND,750,1953,0
13926,IND,750,1954,0
13927,IND,750,1955,0
13928,IND,750,1956,0
13929,IND,750,1957,0
13930,IND,750,1958,0
13931,IND,750,1959,0
13932,IND,750,1960,0
13933,IND,750,1961,0
13934,IND,750,1962,0
13935,IND,750,1963,0
13936,IND,750,1964,0
13937,IND,750,1965,0
13938,IND,750,1966,0
13939,IND,750,1967,0
13940,IND,750,1968,0
13941,IND,750,1969,0
13942,IND,750,1970,0
13943,IND,750,1971,0
13944,IND,750,1972,0
13945,IND,750,1973,0
13946,IND,750,1974,0
13947,IND,750,1975,0
13948,IND,750,1976,0
13949,IND,750,1977,0
13950,IND,750,1978,0
13951,IND,750,1979,0
13952,IND,750,1980,0
13953,IND,750,1981,0
13954,IND,750,1982,0
13955,IND,750,1983,0
13956,IND,750,1984,0
13957,IND,750,1985,0
13958,IND,750,1986,0
13959,IND,750,1987,0
13960,IND,750,1988,0
13961,IND,750,1989,0
13962,IND,750,1990,0
13963,IND,750,1991,0
13964,IND,750,1992,0
13965,IND,750,1993,0
13966,IND,750,1994,0
13967,IND,750,1995,0
13968,IND,750,1996,0
13969,IND,750,1997,0
13970,IND,750,1998,0
13971,IND,750,1999,0
13972,IND,750,2000,0
13973,IND,750,2001,0
13974,IND,750,2002,0
13975,IND,750,2003,0
13976,IND,750,2004,0
13977,IND,750,2005,0
13978,IND,750,2006,0
13979,IND,750,2007,0
13980,IND,750,2008,0
13981,IND,750,2009,0
13982,IND,750,2010,0
13983,IND,750,2011,0
13984,IND,750,2012,0
13985,IND,750,2013,0
13986,IND,750,2014,0
13987,BHU,760,1971,0
13988,BHU,760,1972,0
13989,BHU,760,1973,0
13990,BHU,760,1974,0
13991,BHU,760,1975,0
13992,BHU,760,1976,0
13993,BHU,760,1977,0
13994,BHU,760,1978,0
13995,BHU,760,1979,0
13996,BHU,760,1980,0
13997,BHU,760,1981,0
13998,BHU,760,1982,0
13999,BHU,760,1983,0
14000,BHU,760,1984,0
14001,BHU,760,1985,0
14002,BHU,760,1986,0
14003,BHU,760,1987,0
14004,BHU,760,1988,0
14005,BHU,760,1989,0
14006,BHU,760,1990,0
14007,BHU,760,1991,0
14008,BHU,760,1992,0
14009,BHU,760,1993,0
14010,BHU,760,1994,0
14011,BHU,760,1995,0
14012,BHU,760,1996,0
14013,BHU,760,1997,0
14014,BHU,760,1998,0
14015,BHU,760,1999,0
14016,BHU,760,2000,0
14017,BHU,760,2001,0
14018,BHU,760,2002,0
14019,BHU,760,2003,0
14020,BHU,760,2004,0
14021,BHU,760,2005,0
14022,BHU,760,2006,0
14023,BHU,760,2007,0
14024,BHU,760,2008,0
14025,BHU,760,2009,0
14026,BHU,760,2010,0
14027,BHU,760,2011,0
14028,BHU,760,2012,0
14029,BHU,760,2013,0
14030,BHU,760,2014,0
14031,PAK,770,1947,0
14032,PAK,770,1948,0
14033,PAK,770,1949,0
14034,PAK,770,1950,0
14035,PAK,770,1951,0
14036,PAK,770,1952,0
14037,PAK,770,1953,0
14038,PAK,770,1954,0
14039,PAK,770,1955,0
14040,PAK,770,1956,0
14041,PAK,770,1957,0
14042,PAK,770,1958,0
14043,PAK,770,1959,0
14044,PAK,770,1960,0
14045,PAK,770,1961,0
14046,PAK,770,1962,0
14047,PAK,770,1963,0
14048,PAK,770,1964,0
14049,PAK,770,1965,0
14050,PAK,770,1966,0
14051,PAK,770,1967,0
14052,PAK,770,1968,0
14053,PAK,770,1969,0
14054,PAK,770,1970,0
14055,PAK,770,1971,0
14056,PAK,770,1972,0
14057,PAK,770,1973,0
14058,PAK,770,1974,0
14059,PAK,770,1975,0
14060,PAK,770,1976,0
14061,PAK,770,1977,0
14062,PAK,770,1978,0
14063,PAK,770,1979,0
14064,PAK,770,1980,0
14065,PAK,770,1981,0
14066,PAK,770,1982,0
14067,PAK,770,1983,0
14068,PAK,770,1984,0
14069,PAK,770,1985,0
14070,PAK,770,1986,0
14071,PAK,770,1987,0
14072,PAK,770,1988,0
14073,PAK,770,1989,0
14074,PAK,770,1990,0
14075,PAK,770,1991,0
14076,PAK,770,1992,0
14077,PAK,770,1993,0
14078,PAK,770,1994,0
14079,PAK,770,1995,0
14080,PAK,770,1996,0
14081,PAK,770,1997,0
14082,PAK,770,1998,0
14083,PAK,770,1999,0
14084,PAK,770,2000,0
14085,PAK,770,2001,0
14086,PAK,770,2002,0
14087,PAK,770,2003,0
14088,PAK,770,2004,0
14089,PAK,770,2005,0
14090,PAK,770,2006,0
14091,PAK,770,2007,0
14092,PAK,770,2008,0
14093,PAK,770,2009,0
14094,PAK,770,2010,0
14095,PAK,770,2011,0
14096,PAK,770,2012,0
14097,PAK,770,2013,0
14098,PAK,770,2014,0
14099,BNG,771,1971,0
14100,BNG,771,1972,0
14101,BNG,771,1973,0
14102,BNG,771,1974,0
14103,BNG,771,1975,0
14104,BNG,771,1976,0
14105,BNG,771,1977,0
14106,BNG,771,1978,0
14107,BNG,771,1979,0
14108,BNG,771,1980,0
14109,BNG,771,1981,0
14110,BNG,771,1982,0
14111,BNG,771,1983,0
14112,BNG,771,1984,0
14113,BNG,771,1985,0
14114,BNG,771,1986,0
14115,BNG,771,1987,0
14116,BNG,771,1988,0
14117,BNG,771,1989,0
14118,BNG,771,1990,0
14119,BNG,771,1991,0
14120,BNG,771,1992,0
14121,BNG,771,1993,0
14122,BNG,771,1994,0
14123,BNG,771,1995,0
14124,BNG,771,1996,0
14125,BNG,771,1997,0
14126,BNG,771,1998,0
14127,BNG,771,1999,0
14128,BNG,771,2000,0
14129,BNG,771,2001,0
14130,BNG,771,2002,0
14131,BNG,771,2003,0
14132,BNG,771,2004,0
14133,BNG,771,2005,0
14134,BNG,771,2006,0
14135,BNG,771,2007,0
14136,BNG,771,2008,0
14137,BNG,771,2009,0
14138,BNG,771,2010,0
14139,BNG,771,2011,0
14140,BNG,771,2012,0
14141,BNG,771,2013,0
14142,BNG,771,2014,0
14143,MYA,775,1948,0
14144,MYA,775,1949,0
14145,MYA,775,1950,0
14146,MYA,775,1951,0
14147,MYA,775,1952,0
14148,MYA,775,1953,0
14149,MYA,775,1954,0
14150,MYA,775,1955,0
14151,MYA,775,1956,0
14152,MYA,775,1957,0
14153,MYA,775,1958,0
14154,MYA,775,1959,0
14155,MYA,775,1960,0
14156,MYA,775,1961,0
14157,MYA,775,1962,0
14158,MYA,775,1963,0
14159,MYA,775,1964,0
14160,MYA,775,1965,0
14161,MYA,775,1966,0
14162,MYA,775,1967,0
14163,MYA,775,1968,0
14164,MYA,775,1969,0
14165,MYA,775,1970,0
14166,MYA,775,1971,0
14167,MYA,775,1972,0
14168,MYA,775,1973,0
14169,MYA,775,1974,0
14170,MYA,775,1975,0
14171,MYA,775,1976,0
14172,MYA,775,1977,0
14173,MYA,775,1978,0
14174,MYA,775,1979,0
14175,MYA,775,1980,0
14176,MYA,775,1981,0
14177,MYA,775,1982,0
14178,MYA,775,1983,0
14179,MYA,775,1984,0
14180,MYA,775,1985,0
14181,MYA,775,1986,0
14182,MYA,775,1987,0
14183,MYA,775,1988,0
14184,MYA,775,1989,0
14185,MYA,775,1990,0
14186,MYA,775,1991,0
14187,MYA,775,1992,0
14188,MYA,775,1993,0
14189,MYA,775,1994,0
14190,MYA,775,1995,0
14191,MYA,775,1996,0
14192,MYA,775,1997,0
14193,MYA,775,1998,0
14194,MYA,775,1999,0
14195,MYA,775,2000,0
14196,MYA,775,2001,0
14197,MYA,775,2002,0
14198,MYA,775,2003,0
14199,MYA,775,2004,0
14200,MYA,775,2005,0
14201,MYA,775,2006,0
14202,MYA,775,2007,0
14203,MYA,775,2008,0
14204,MYA,775,2009,0
14205,MYA,775,2010,0
14206,MYA,775,2011,0
14207,MYA,775,2012,0
14208,MYA,775,2013,0
14209,MYA,775,2014,0
14210,SRI,780,1948,0
14211,SRI,780,1949,0
14212,SRI,780,1950,0
14213,SRI,780,1951,0
14214,SRI,780,1952,0
14215,SRI,780,1953,0
14216,SRI,780,1954,0
14217,SRI,780,1955,0
14218,SRI,780,1956,0
14219,SRI,780,1957,0
14220,SRI,780,1958,0
14221,SRI,780,1959,0
14222,SRI,780,1960,0
14223,SRI,780,1961,0
14224,SRI,780,1962,0
14225,SRI,780,1963,0
14226,SRI,780,1964,0
14227,SRI,780,1965,0
14228,SRI,780,1966,0
14229,SRI,780,1967,0
14230,SRI,780,1968,0
14231,SRI,780,1969,0
14232,SRI,780,1970,0
14233,SRI,780,1971,0
14234,SRI,780,1972,0
14235,SRI,780,1973,0
14236,SRI,780,1974,0
14237,SRI,780,1975,0
14238,SRI,780,1976,0
14239,SRI,780,1977,0
14240,SRI,780,1978,0
14241,SRI,780,1979,0
14242,SRI,780,1980,0
14243,SRI,780,1981,0
14244,SRI,780,1982,0
14245,SRI,780,1983,0
14246,SRI,780,1984,0
14247,SRI,780,1985,0
14248,SRI,780,1986,0
14249,SRI,780,1987,0
14250,SRI,780,1988,0
14251,SRI,780,1989,0
14252,SRI,780,1990,0
14253,SRI,780,1991,0
14254,SRI,780,1992,0
14255,SRI,780,1993,0
14256,SRI,780,1994,0
14257,SRI,780,1995,0
14258,SRI,780,1996,0
14259,SRI,780,1997,0
14260,SRI,780,1998,0
14261,SRI,780,1999,0
14262,SRI,780,2000,0
14263,SRI,780,2001,0
14264,SRI,780,2002,0
14265,SRI,780,2003,0
14266,SRI,780,2004,0
14267,SRI,780,2005,0
14268,SRI,780,2006,0
14269,SRI,780,2007,0
14270,SRI,780,2008,0
14271,SRI,780,2009,0
14272,SRI,780,2010,0
14273,SRI,780,2011,0
14274,SRI,780,2012,0
14275,SRI,780,2013,0
14276,SRI,780,2014,0
14277,MAD,781,1965,0
14278,MAD,781,1966,0
14279,MAD,781,1967,0
14280,MAD,781,1968,0
14281,MAD,781,1969,0
14282,MAD,781,1970,0
14283,MAD,781,1971,0
14284,MAD,781,1972,0
14285,MAD,781,1973,0
14286,MAD,781,1974,0
14287,MAD,781,1975,0
14288,MAD,781,1976,0
14289,MAD,781,1977,0
14290,MAD,781,1978,0
14291,MAD,781,1979,0
14292,MAD,781,1980,0
14293,MAD,781,1981,0
14294,MAD,781,1982,0
14295,MAD,781,1983,0
14296,MAD,781,1984,0
14297,MAD,781,1985,0
14298,MAD,781,1986,0
