stateabb,ccode,year,polyarchy,libdem,partipdem,delibdem,egaldem
FRA,220,1878,0.522,0.431,0.28,,
FRA,220,1879,0.538,0.443,0.287,,
FRA,220,1880,0.549,0.452,0.291,,
FRA,220,1881,0.55,0.452,0.292,,
FRA,220,1882,0.55,0.452,0.293,,
FRA,220,1883,0.55,0.452,0.293,,
FRA,220,1884,0.55,0.452,0.332,,
FRA,220,1885,0.55,0.452,0.332,,
FRA,220,1886,0.55,0.452,0.332,,
FRA,220,1887,0.55,0.452,0.332,,
FRA,220,1888,0.55,0.452,0.332,,
FRA,220,1889,0.55,0.453,0.332,,
FRA,220,1890,0.549,0.453,0.331,,
FRA,220,1891,0.549,0.453,0.331,,
FRA,220,1892,0.549,0.453,0.331,,
FRA,220,1893,0.545,0.448,0.329,,
FRA,220,1894,0.543,0.447,0.328,,
FRA,220,1895,0.543,0.447,0.328,,
FRA,220,1896,0.543,0.447,0.328,,
FRA,220,1897,0.543,0.447,0.328,,
FRA,220,1898,0.554,0.456,0.334,,
FRA,220,1899,0.554,0.456,0.335,,
FRA,220,1900,0.56,0.46,0.338,0.425,0.376
FRA,220,1901,0.567,0.466,0.352,0.429,0.38
FRA,220,1902,0.563,0.463,0.349,0.428,0.377
FRA,220,1903,0.562,0.462,0.347,0.427,0.376
FRA,220,1904,0.562,0.462,0.347,0.427,0.376
FRA,220,1905,0.562,0.465,0.347,0.427,0.376
FRA,220,1906,0.561,0.466,0.348,0.426,0.376
FRA,220,1907,0.561,0.466,0.348,0.425,0.376
FRA,220,1908,0.561,0.466,0.348,0.425,0.376
FRA,220,1909,0.561,0.466,0.348,0.425,0.376
FRA,220,1910,0.565,0.468,0.349,0.429,0.378
FRA,220,1911,0.567,0.469,0.35,0.43,0.38
FRA,220,1912,0.567,0.469,0.35,0.43,0.382
FRA,220,1913,0.567,0.469,0.35,0.43,0.382
FRA,220,1914,0.517,0.422,0.325,0.354,0.348
FRA,220,1915,0.518,0.422,0.325,0.332,0.348
FRA,220,1916,0.518,0.423,0.325,0.332,0.348
FRA,220,1917,0.518,0.423,0.325,0.332,0.354
FRA,220,1918,0.522,0.426,0.326,0.335,0.356
FRA,220,1919,0.54,0.447,0.337,0.4,0.368
FRA,220,1920,0.57,0.472,0.357,0.421,0.388
FRA,220,1921,0.57,0.472,0.357,0.421,0.388
FRA,220,1922,0.57,0.472,0.357,0.421,0.388
FRA,220,1923,0.57,0.472,0.357,0.421,0.388
FRA,220,1924,0.565,0.468,0.353,0.417,0.384
FRA,220,1925,0.56,0.465,0.349,0.413,0.38
FRA,220,1926,0.56,0.465,0.349,0.413,0.38
FRA,220,1927,0.56,0.465,0.349,0.413,0.38
FRA,220,1928,0.563,0.467,0.351,0.416,0.381
FRA,220,1929,0.564,0.467,0.352,0.417,0.385
FRA,220,1930,0.564,0.467,0.352,0.417,0.385
FRA,220,1931,0.564,0.467,0.352,0.417,0.385
FRA,220,1932,0.563,0.467,0.352,0.417,0.385
FRA,220,1933,0.563,0.467,0.352,0.416,0.384
FRA,220,1934,0.564,0.467,0.352,0.418,0.384
FRA,220,1935,0.561,0.465,0.35,0.417,0.384
FRA,220,1936,0.552,0.458,0.345,0.41,0.395
FRA,220,1937,0.551,0.458,0.345,0.409,0.394
FRA,220,1938,0.551,0.459,0.345,0.409,0.394
FRA,220,1939,0.536,0.446,0.336,0.398,0.383
FRA,220,1940,0.187,0.124,0.094,0.083,0.197
FRA,220,1941,0.084,0.061,0.071,0.044,0.164
FRA,220,1942,0.084,0.061,0.071,0.044,0.164
FRA,220,1943,0.084,0.061,0.071,0.044,0.164
FRA,220,1944,0.086,0.06,0.079,0.068,0.179
FRA,220,1945,0.209,0.18,0.187,0.173,0.24
FRA,220,1946,0.365,0.27,0.259,0.246,0.324
FRA,220,1947,0.707,0.6,0.466,0.575,0.564
FRA,220,1948,0.746,0.631,0.49,0.576,0.594
FRA,220,1949,0.746,0.631,0.497,0.576,0.594
FRA,220,1950,0.753,0.636,0.503,0.581,0.6
FRA,220,1951,0.753,0.636,0.503,0.581,0.599
FRA,220,1952,0.754,0.636,0.502,0.581,0.599
FRA,220,1953,0.754,0.636,0.502,0.581,0.599
FRA,220,1954,0.724,0.609,0.482,0.559,0.579
FRA,220,1955,0.745,0.624,0.496,0.576,0.592
FRA,220,1956,0.75,0.627,0.498,0.579,0.594
FRA,220,1957,0.752,0.634,0.503,0.581,0.599
FRA,220,1958,0.759,0.636,0.535,0.587,0.611
FRA,220,1959,0.753,0.637,0.528,0.583,0.614
FRA,220,1960,0.753,0.638,0.529,0.584,0.619
FRA,220,1961,0.753,0.638,0.563,0.584,0.619
FRA,220,1962,0.753,0.639,0.563,0.585,0.619
FRA,220,1963,0.775,0.663,0.578,0.625,0.637
FRA,220,1964,0.775,0.663,0.577,0.625,0.637
FRA,220,1965,0.775,0.663,0.575,0.626,0.637
FRA,220,1966,0.778,0.667,0.577,0.63,0.643
FRA,220,1967,0.783,0.674,0.579,0.635,0.646
FRA,220,1968,0.781,0.672,0.572,0.615,0.645
FRA,220,1969,0.81,0.721,0.599,0.67,0.672
FRA,220,1970,0.842,0.759,0.626,0.747,0.698
FRA,220,1971,0.842,0.761,0.624,0.747,0.695
FRA,220,1972,0.835,0.754,0.615,0.739,0.689
FRA,220,1973,0.849,0.767,0.626,0.753,0.717
FRA,220,1974,0.851,0.771,0.626,0.756,0.713
FRA,220,1975,0.856,0.774,0.628,0.761,0.718
FRA,220,1976,0.856,0.775,0.626,0.761,0.718
FRA,220,1977,0.856,0.775,0.622,0.761,0.717
FRA,220,1978,0.859,0.777,0.622,0.764,0.717
FRA,220,1979,0.86,0.778,0.619,0.765,0.717
FRA,220,1980,0.86,0.778,0.617,0.775,0.717
FRA,220,1981,0.867,0.792,0.622,0.782,0.727
FRA,220,1982,0.873,0.798,0.631,0.788,0.732
FRA,220,1983,0.873,0.798,0.629,0.788,0.732
FRA,220,1984,0.873,0.798,0.626,0.788,0.732
FRA,220,1985,0.873,0.798,0.624,0.788,0.732
FRA,220,1986,0.872,0.798,0.621,0.788,0.733
FRA,220,1987,0.872,0.798,0.619,0.788,0.733
FRA,220,1988,0.878,0.804,0.652,0.794,0.738
FRA,220,1989,0.878,0.804,0.652,0.793,0.737
FRA,220,1990,0.878,0.804,0.652,0.794,0.75
FRA,220,1991,0.878,0.804,0.652,0.794,0.75
FRA,220,1992,0.878,0.805,0.652,0.794,0.771
FRA,220,1993,0.877,0.798,0.651,0.817,0.771
FRA,220,1994,0.877,0.803,0.656,0.808,0.771
FRA,220,1995,0.875,0.799,0.655,0.803,0.768
FRA,220,1996,0.881,0.806,0.66,0.81,0.773
FRA,220,1997,0.878,0.804,0.654,0.807,0.771
FRA,220,1998,0.876,0.802,0.649,0.805,0.775
FRA,220,1999,0.876,0.802,0.646,0.805,0.775
FRA,220,2000,0.876,0.802,0.654,0.805,0.784
FRA,220,2001,0.876,0.802,0.654,0.805,0.784
FRA,220,2002,0.878,0.803,0.657,0.807,0.784
FRA,220,2003,0.879,0.804,0.662,0.807,0.784
FRA,220,2004,0.879,0.804,0.662,0.807,0.784
FRA,220,2005,0.879,0.804,0.657,0.817,0.784
FRA,220,2006,0.879,0.804,0.657,0.814,0.784
FRA,220,2007,0.882,0.809,0.66,0.819,0.788
FRA,220,2008,0.889,0.817,0.664,0.827,0.797
FRA,220,2009,0.889,0.817,0.664,0.824,0.797
FRA,220,2010,0.889,0.817,0.662,0.82,0.797
FRA,220,2011,0.89,0.818,0.659,0.825,0.8
FRA,220,2012,0.893,0.822,0.657,0.833,0.807
FRA,220,2013,0.894,0.822,0.653,0.834,0.813
FRA,220,2014,0.895,0.822,0.649,0.827,0.812
FRA,220,2015,0.895,0.822,0.639,0.834,0.812
FRA,220,2016,0.895,0.822,0.634,0.834,0.806
FRA,220,2017,0.892,0.82,0.629,0.824,0.797
FRA,220,2018,0.883,0.805,0.614,0.818,0.784
FRA,220,2019,0.874,0.8,0.611,0.808,0.773
FRA,220,2020,0.872,0.794,0.611,0.806,0.764
FRA,220,2021,0.875,0.795,0.619,0.821,0.768
FRA,220,2022,0.879,0.808,0.61,0.816,0.762
FRA,220,2023,0.877,0.81,0.613,0.814,0.731
DEU,255,1789,0.028,0.064,0.031,,
DEU,255,1790,0.028,0.064,0.031,,
DEU,255,1791,0.028,0.064,0.031,,
DEU,255,1792,0.028,0.064,0.031,,
DEU,255,1793,0.028,0.064,0.031,,
DEU,255,1794,0.028,0.064,0.031,,
DEU,255,1795,0.028,0.064,0.031,,
DEU,255,1796,0.028,0.064,0.031,,
DEU,255,1797,0.028,0.064,0.031,,
DEU,255,1798,0.028,0.064,0.031,,
DEU,255,1799,0.028,0.064,0.031,,
DEU,255,1800,0.028,0.064,0.031,,
DEU,255,1801,0.028,0.064,0.031,,
DEU,255,1802,0.028,0.064,0.031,,
DEU,255,1803,0.028,0.064,0.031,,
DEU,255,1804,0.028,0.064,0.031,,
DEU,255,1805,0.028,0.064,0.031,,
DEU,255,1806,0.028,0.064,0.031,,
DEU,255,1807,0.028,0.064,0.031,,
DEU,255,1808,0.028,0.067,0.035,,
DEU,255,1809,0.028,0.07,0.042,,
DEU,255,1810,0.028,0.07,0.042,,
DEU,255,1811,0.028,0.07,0.042,,
DEU,255,1812,0.028,0.07,0.042,,
DEU,255,1813,0.028,0.07,0.042,,
DEU,255,1814,0.028,0.07,0.042,,
DEU,255,1815,0.03,0.07,0.041,,
DEU,255,1816,0.03,0.07,0.041,,
DEU,255,1817,0.03,0.07,0.041,,
DEU,255,1818,0.03,0.07,0.041,,
DEU,255,1819,0.03,0.07,0.041,,
DEU,255,1820,0.03,0.07,0.041,,
DEU,255,1821,0.03,0.07,0.041,,
DEU,255,1822,0.03,0.07,0.041,,
DEU,255,1823,0.03,0.07,0.041,,
DEU,255,1824,0.03,0.07,0.041,,
DEU,255,1825,0.03,0.07,0.041,,
DEU,255,1826,0.03,0.07,0.041,,
DEU,255,1827,0.03,0.07,0.041,,
DEU,255,1828,0.03,0.07,0.041,,
DEU,255,1829,0.03,0.07,0.041,,
DEU,255,1830,0.03,0.07,0.041,,
DEU,255,1831,0.03,0.07,0.041,,
DEU,255,1832,0.03,0.07,0.041,,
DEU,255,1833,0.03,0.07,0.041,,
DEU,255,1834,0.03,0.07,0.041,,
DEU,255,1835,0.03,0.07,0.041,,
DEU,255,1836,0.03,0.07,0.041,,
DEU,255,1837,0.03,0.07,0.041,,
DEU,255,1838,0.03,0.07,0.041,,
DEU,255,1839,0.03,0.07,0.041,,
DEU,255,1840,0.03,0.07,0.041,,
DEU,255,1841,0.03,0.07,0.041,,
DEU,255,1842,0.03,0.07,0.041,,
DEU,255,1843,0.03,0.07,0.041,,
DEU,255,1844,0.03,0.07,0.041,,
DEU,255,1845,0.03,0.07,0.041,,
DEU,255,1846,0.03,0.07,0.041,,
DEU,255,1847,0.033,0.07,0.042,,
DEU,255,1848,0.163,0.135,0.079,,
DEU,255,1849,0.174,0.144,0.081,,
DEU,255,1850,0.16,0.141,0.079,,
DEU,255,1851,0.16,0.141,0.079,,
DEU,255,1852,0.16,0.141,0.079,,
DEU,255,1853,0.16,0.141,0.079,,
DEU,255,1854,0.16,0.141,0.079,,
DEU,255,1855,0.16,0.141,0.079,,
DEU,255,1856,0.16,0.141,0.079,,
DEU,255,1857,0.16,0.141,0.079,,
DEU,255,1858,0.16,0.141,0.079,,
DEU,255,1859,0.16,0.141,0.079,,
DEU,255,1860,0.16,0.141,0.079,,
DEU,255,1861,0.189,0.17,0.085,,
DEU,255,1862,0.19,0.171,0.084,,
DEU,255,1863,0.19,0.171,0.084,,
DEU,255,1864,0.19,0.171,0.084,,
DEU,255,1865,0.19,0.171,0.084,,
DEU,255,1866,0.19,0.171,0.084,,
DEU,255,1867,0.199,0.179,0.128,,
DEU,255,1868,0.202,0.184,0.13,,
DEU,255,1869,0.203,0.184,0.13,,
DEU,255,1870,0.206,0.185,0.128,,
DEU,255,1871,0.231,0.22,0.149,,
DEU,255,1872,0.231,0.22,0.15,,
DEU,255,1873,0.231,0.22,0.15,,
DEU,255,1874,0.232,0.22,0.149,,
DEU,255,1875,0.232,0.22,0.149,,
DEU,255,1876,0.232,0.22,0.149,,
DEU,255,1877,0.232,0.221,0.15,,
DEU,255,1878,0.232,0.221,0.15,,
DEU,255,1879,0.233,0.22,0.149,,
DEU,255,1880,0.233,0.22,0.149,,
DEU,255,1881,0.233,0.22,0.15,,
DEU,255,1882,0.233,0.22,0.15,,
DEU,255,1883,0.233,0.22,0.15,,
DEU,255,1884,0.233,0.22,0.15,,
DEU,255,1885,0.233,0.221,0.15,,
DEU,255,1886,0.233,0.221,0.15,,
DEU,255,1887,0.233,0.221,0.149,,
DEU,255,1888,0.233,0.221,0.149,,
DEU,255,1889,0.233,0.221,0.149,,
DEU,255,1890,0.239,0.222,0.165,,
DEU,255,1891,0.241,0.224,0.163,,
DEU,255,1892,0.241,0.224,0.163,,
DEU,255,1893,0.24,0.223,0.163,,
DEU,255,1894,0.24,0.223,0.163,,
DEU,255,1895,0.24,0.223,0.163,,
DEU,255,1896,0.24,0.223,0.163,,
DEU,255,1897,0.24,0.223,0.163,,
DEU,255,1898,0.242,0.224,0.163,,
DEU,255,1899,0.242,0.224,0.163,,
DEU,255,1900,0.241,0.226,0.163,0.18,0.167
DEU,255,1901,0.24,0.227,0.162,0.179,0.163
DEU,255,1902,0.24,0.226,0.166,0.176,0.165
DEU,255,1903,0.249,0.23,0.169,0.183,0.168
DEU,255,1904,0.254,0.232,0.171,0.186,0.17
DEU,255,1905,0.254,0.232,0.171,0.186,0.17
DEU,255,1906,0.256,0.232,0.172,0.186,0.17
DEU,255,1907,0.255,0.233,0.172,0.185,0.171
DEU,255,1908,0.257,0.233,0.174,0.186,0.174
DEU,255,1909,0.256,0.233,0.172,0.186,0.179
DEU,255,1910,0.256,0.233,0.172,0.186,0.179
DEU,255,1911,0.256,0.233,0.172,0.186,0.179
DEU,255,1912,0.256,0.233,0.174,0.186,0.181
DEU,255,1913,0.257,0.234,0.174,0.186,0.181
DEU,255,1914,0.247,0.222,0.165,0.169,0.183
DEU,255,1915,0.244,0.219,0.164,0.17,0.181
DEU,255,1916,0.244,0.218,0.163,0.171,0.181
DEU,255,1917,0.244,0.219,0.162,0.166,0.183
DEU,255,1918,0.25,0.224,0.172,0.173,0.196
DEU,255,1919,0.577,0.459,0.376,0.437,0.447
DEU,255,1920,0.639,0.512,0.423,0.502,0.496
DEU,255,1921,0.653,0.525,0.434,0.513,0.505
DEU,255,1922,0.646,0.519,0.429,0.507,0.501
DEU,255,1923,0.634,0.509,0.42,0.496,0.492
DEU,255,1924,0.619,0.499,0.411,0.487,0.481
DEU,255,1925,0.606,0.488,0.402,0.476,0.47
DEU,255,1926,0.613,0.495,0.443,0.482,0.475
DEU,255,1927,0.613,0.495,0.443,0.482,0.475
DEU,255,1928,0.611,0.494,0.432,0.48,0.475
DEU,255,1929,0.614,0.497,0.435,0.485,0.479
DEU,255,1930,0.594,0.479,0.416,0.464,0.451
DEU,255,1931,0.572,0.461,0.399,0.427,0.419
DEU,255,1932,0.559,0.437,0.384,0.417,0.409
DEU,255,1933,0.202,0.061,0.16,0.049,0.159
DEU,255,1934,0.11,0.017,0.042,0.016,0.122
DEU,255,1935,0.072,0.013,0.037,0.011,0.115
DEU,255,1936,0.087,0.014,0.039,0.013,0.118
DEU,255,1937,0.072,0.013,0.036,0.011,0.115
DEU,255,1938,0.085,0.014,0.037,0.012,0.118
DEU,255,1939,0.072,0.011,0.036,0.011,0.108
DEU,255,1940,0.072,0.011,0.036,0.011,0.108
DEU,255,1941,0.072,0.011,0.036,0.011,0.108
DEU,255,1942,0.072,0.011,0.036,0.011,0.108
DEU,255,1943,0.072,0.011,0.035,0.011,0.108
DEU,255,1944,0.072,0.011,0.034,0.011,0.108
DEU,260,1949,0.799,0.75,0.557,0.715,0.695
DEU,260,1950,0.818,0.77,0.572,0.733,0.71
DEU,260,1951,0.818,0.771,0.572,0.733,0.71
DEU,260,1952,0.802,0.755,0.559,0.718,0.696
DEU,260,1953,0.813,0.768,0.568,0.728,0.717
DEU,260,1954,0.836,0.79,0.586,0.75,0.738
DEU,260,1955,0.836,0.79,0.586,0.75,0.738
DEU,260,1956,0.829,0.783,0.579,0.745,0.733
DEU,260,1957,0.836,0.791,0.587,0.753,0.743
DEU,260,1958,0.839,0.793,0.588,0.754,0.746
DEU,260,1959,0.839,0.793,0.588,0.754,0.746
DEU,260,1960,0.839,0.793,0.588,0.765,0.746
DEU,260,1961,0.842,0.796,0.59,0.768,0.749
DEU,260,1962,0.842,0.798,0.591,0.776,0.748
DEU,260,1963,0.848,0.804,0.595,0.781,0.753
DEU,260,1964,0.848,0.804,0.595,0.781,0.753
DEU,260,1965,0.848,0.804,0.596,0.782,0.755
DEU,260,1966,0.845,0.797,0.593,0.78,0.753
DEU,260,1967,0.845,0.797,0.593,0.78,0.753
DEU,260,1968,0.845,0.798,0.594,0.794,0.753
DEU,260,1969,0.846,0.799,0.604,0.803,0.769
DEU,260,1970,0.861,0.818,0.616,0.822,0.785
DEU,260,1971,0.861,0.818,0.617,0.825,0.788
DEU,260,1972,0.861,0.818,0.617,0.825,0.787
DEU,260,1973,0.862,0.819,0.617,0.825,0.784
DEU,260,1974,0.862,0.819,0.617,0.825,0.784
DEU,260,1975,0.862,0.819,0.617,0.825,0.786
DEU,260,1976,0.858,0.815,0.615,0.821,0.785
DEU,260,1977,0.855,0.812,0.612,0.816,0.781
DEU,260,1978,0.857,0.814,0.614,0.82,0.784
DEU,260,1979,0.862,0.819,0.617,0.824,0.788
DEU,260,1980,0.866,0.824,0.624,0.828,0.796
DEU,260,1981,0.869,0.827,0.627,0.832,0.795
DEU,260,1982,0.869,0.827,0.627,0.83,0.794
DEU,260,1983,0.87,0.828,0.626,0.827,0.794
DEU,260,1984,0.87,0.829,0.626,0.827,0.794
DEU,260,1985,0.87,0.829,0.626,0.827,0.794
DEU,260,1986,0.87,0.829,0.626,0.827,0.794
DEU,260,1987,0.869,0.827,0.626,0.826,0.794
DEU,260,1988,0.869,0.827,0.626,0.826,0.794
DEU,260,1989,0.869,0.827,0.626,0.826,0.794
DEU,260,1990,0.896,0.858,0.649,0.868,0.826
DEU,255,1991,0.893,0.854,0.647,0.865,0.823
DEU,255,1992,0.893,0.854,0.647,0.865,0.823
DEU,255,1993,0.893,0.854,0.647,0.865,0.823
DEU,255,1994,0.894,0.855,0.648,0.866,0.823
DEU,255,1995,0.896,0.859,0.65,0.869,0.826
DEU,255,1996,0.896,0.859,0.65,0.869,0.827
DEU,255,1997,0.896,0.859,0.65,0.869,0.827
DEU,255,1998,0.897,0.859,0.652,0.869,0.827
DEU,255,1999,0.897,0.859,0.652,0.869,0.827
DEU,255,2000,0.897,0.859,0.652,0.869,0.831
DEU,255,2001,0.897,0.859,0.652,0.869,0.831
DEU,255,2002,0.897,0.859,0.652,0.869,0.831
DEU,255,2003,0.897,0.858,0.651,0.867,0.83
DEU,255,2004,0.897,0.858,0.651,0.867,0.83
DEU,255,2005,0.897,0.861,0.652,0.868,0.834
DEU,255,2006,0.907,0.872,0.661,0.879,0.846
DEU,255,2007,0.907,0.872,0.661,0.879,0.846
DEU,255,2008,0.907,0.872,0.661,0.879,0.846
DEU,255,2009,0.902,0.867,0.657,0.872,0.838
DEU,255,2010,0.9,0.865,0.654,0.871,0.839
DEU,255,2011,0.904,0.869,0.657,0.875,0.842
DEU,255,2012,0.903,0.869,0.656,0.874,0.841
DEU,255,2013,0.899,0.859,0.653,0.867,0.837
DEU,255,2014,0.892,0.852,0.648,0.859,0.825
DEU,255,2015,0.89,0.852,0.645,0.86,0.827
DEU,255,2016,0.889,0.851,0.645,0.858,0.828
DEU,255,2017,0.893,0.847,0.649,0.861,0.832
DEU,255,2018,0.883,0.836,0.639,0.846,0.822
DEU,255,2019,0.883,0.837,0.64,0.847,0.823
DEU,255,2020,0.873,0.827,0.632,0.838,0.801
DEU,255,2021,0.866,0.817,0.625,0.828,0.803
DEU,255,2022,0.856,0.808,0.617,0.816,0.792
DEU,255,2023,0.856,0.812,0.617,0.816,0.792
GTM,90,1789,0.028,0.081,0.011,,
GTM,90,1790,0.028,0.081,0.011,,
GTM,90,1791,0.028,0.081,0.011,,
GTM,90,1792,0.028,0.081,0.008,,
GTM,90,1793,0.028,0.081,0.008,,
GTM,90,1794,0.028,0.081,0.008,,
GTM,90,1795,0.028,0.081,0.008,,
GTM,90,1796,0.028,0.081,0.008,,
GTM,90,1797,0.028,0.081,0.008,,
GTM,90,1798,0.028,0.081,0.008,,
GTM,90,1799,0.028,0.081,0.008,,
GTM,90,1800,0.028,0.081,0.008,,
GTM,90,1801,0.028,0.081,0.008,,
GTM,90,1802,0.028,0.081,0.008,,
GTM,90,1803,0.028,0.081,0.008,,
GTM,90,1804,0.028,0.081,0.008,,
GTM,90,1805,0.028,0.081,0.008,,
GTM,90,1806,0.028,0.081,0.008,,
GTM,90,1807,0.028,0.081,0.008,,
GTM,90,1808,0.028,0.081,0.008,,
GTM,90,1809,0.028,0.081,0.008,,
GTM,90,1810,0.026,0.081,0.008,,
GTM,90,1811,0.029,0.081,0.009,,
GTM,90,1812,0.029,0.081,0.009,,
GTM,90,1813,0.029,0.081,0.009,,
GTM,90,1814,0.029,0.081,0.009,,
GTM,90,1815,0.029,0.081,0.009,,
GTM,90,1816,0.029,0.081,0.009,,
GTM,90,1817,0.029,0.081,0.009,,
GTM,90,1818,0.029,0.081,0.009,,
GTM,90,1819,0.029,0.081,0.009,,
GTM,90,1820,0.029,0.081,0.009,,
GTM,90,1821,0.037,0.082,0.01,,
GTM,90,1822,,,,,
GTM,90,1823,0.09,0.069,0.037,,
GTM,90,1824,0.09,0.082,0.037,,
GTM,90,1825,0.118,0.096,0.058,,
GTM,90,1826,0.121,0.097,0.08,,
GTM,90,1827,0.121,0.097,0.08,,
GTM,90,1828,0.121,0.097,0.08,,
GTM,90,1829,0.129,0.099,0.082,,
GTM,90,1830,0.132,0.099,0.082,,
GTM,90,1831,0.121,0.097,0.08,,
GTM,90,1832,0.121,0.097,0.08,,
GTM,90,1833,0.121,0.097,0.08,,
GTM,90,1834,0.112,0.095,0.079,,
GTM,90,1835,0.131,0.072,0.082,,
GTM,90,1836,0.137,0.073,0.083,,
GTM,90,1837,0.137,0.073,0.083,,
GTM,90,1838,0.087,0.062,0.055,,
GTM,90,1839,0.057,0.056,0.052,,
GTM,90,1840,0.057,0.058,0.052,,
GTM,90,1841,0.059,0.058,0.052,,
GTM,90,1842,0.089,0.062,0.056,,
GTM,90,1843,0.089,0.062,0.056,,
GTM,90,1844,0.074,0.052,0.054,,
GTM,90,1845,0.074,0.052,0.054,,
GTM,90,1846,0.074,0.052,0.054,,
GTM,90,1847,0.074,0.066,0.054,,
GTM,90,1848,0.059,0.064,0.052,,
GTM,90,1849,,,,,
GTM,90,1850,,,,,
GTM,90,1851,,,,,
GTM,90,1852,0.106,0.07,0.058,,
GTM,90,1853,0.106,0.07,0.058,,
GTM,90,1854,0.106,0.07,0.058,,
GTM,90,1855,0.108,0.07,0.058,,
GTM,90,1856,0.108,0.07,0.058,,
GTM,90,1857,0.108,0.07,0.058,,
GTM,90,1858,0.108,0.07,0.058,,
GTM,90,1859,0.108,0.07,0.058,,
GTM,90,1860,0.108,0.07,0.058,,
GTM,90,1861,0.108,0.07,0.058,,
GTM,90,1862,0.108,0.07,0.058,,
GTM,90,1863,0.108,0.07,0.058,,
GTM,90,1864,0.108,0.07,0.058,,
GTM,90,1865,0.113,0.071,0.059,,
GTM,90,1866,0.113,0.076,0.059,,
GTM,90,1867,0.113,0.076,0.059,,
GTM,90,1868,0.113,0.076,0.059,,
GTM,90,1869,0.117,0.077,0.06,,
GTM,90,1870,0.116,0.08,0.057,,
GTM,90,1871,0.078,0.063,0.052,,
GTM,90,1872,0.044,0.059,0.048,,
GTM,90,1873,0.082,0.064,0.052,,
GTM,90,1874,0.108,0.067,0.055,,
GTM,90,1875,0.108,0.067,0.055,,
GTM,90,1876,0.109,0.067,0.055,,
GTM,90,1877,0.11,0.067,0.055,,
GTM,90,1878,0.11,0.067,0.055,,
GTM,90,1879,0.109,0.067,0.055,,
GTM,90,1880,0.108,0.067,0.056,,
GTM,90,1881,0.107,0.067,0.056,,
GTM,90,1882,0.107,0.067,0.056,,
GTM,90,1883,0.107,0.067,0.056,,
GTM,90,1884,0.107,0.067,0.056,,
GTM,90,1885,0.098,0.065,0.055,,
GTM,90,1886,0.114,0.072,0.057,,
GTM,90,1887,0.114,0.073,0.058,,
GTM,90,1888,0.114,0.073,0.058,,
GTM,90,1889,0.111,0.072,0.057,,
GTM,90,1890,0.116,0.073,0.057,,
GTM,90,1891,0.156,0.08,0.064,,
GTM,90,1892,0.167,0.084,0.069,,
GTM,90,1893,0.167,0.085,0.069,,
GTM,90,1894,0.167,0.085,0.046,,
GTM,90,1895,0.167,0.085,0.046,,
GTM,90,1896,0.168,0.086,0.047,,
GTM,90,1897,0.157,0.083,0.045,,
GTM,90,1898,0.089,0.072,0.035,,
GTM,90,1899,0.033,0.043,0.028,,
GTM,90,1900,0.096,0.049,0.033,0.01,0.017
GTM,90,1901,0.096,0.049,0.033,0.01,0.017
GTM,90,1902,0.096,0.049,0.033,0.01,0.017
GTM,90,1903,0.096,0.049,0.033,0.01,0.017
GTM,90,1904,0.093,0.049,0.033,0.009,0.017
GTM,90,1905,0.092,0.048,0.033,0.009,0.017
GTM,90,1906,0.092,0.048,0.033,0.009,0.017
GTM,90,1907,0.092,0.048,0.033,0.009,0.017
GTM,90,1908,0.092,0.048,0.033,0.009,0.017
GTM,90,1909,0.092,0.048,0.033,0.009,0.017
GTM,90,1910,0.095,0.05,0.034,0.009,0.017
GTM,90,1911,0.095,0.05,0.034,0.009,0.017
GTM,90,1912,0.095,0.05,0.034,0.009,0.017
GTM,90,1913,0.095,0.05,0.034,0.009,0.017
GTM,90,1914,0.095,0.05,0.034,0.009,0.017
GTM,90,1915,0.095,0.05,0.034,0.009,0.017
GTM,90,1916,0.096,0.05,0.034,0.009,0.017
GTM,90,1917,0.095,0.05,0.034,0.009,0.017
GTM,90,1918,0.095,0.05,0.034,0.009,0.017
GTM,90,1919,0.095,0.05,0.034,0.009,0.017
GTM,90,1920,0.112,0.065,0.036,0.014,0.019
GTM,90,1921,0.119,0.072,0.04,0.056,0.021
GTM,90,1922,0.074,0.064,0.035,0.049,0.016
GTM,90,1923,0.077,0.065,0.035,0.05,0.016
GTM,90,1924,0.138,0.074,0.043,0.058,0.023
GTM,90,1925,0.138,0.074,0.043,0.058,0.023
GTM,90,1926,0.137,0.074,0.043,0.059,0.023
GTM,90,1927,0.138,0.074,0.043,0.058,0.023
GTM,90,1928,0.138,0.074,0.043,0.058,0.023
GTM,90,1929,0.138,0.074,0.043,0.058,0.023
GTM,90,1930,0.131,0.073,0.04,0.044,0.021
GTM,90,1931,0.104,0.053,0.035,0.026,0.018
GTM,90,1932,0.102,0.053,0.032,0.015,0.017
GTM,90,1933,0.102,0.053,0.032,0.015,0.017
GTM,90,1934,0.102,0.053,0.032,0.015,0.017
GTM,90,1935,0.1,0.053,0.061,0.014,0.017
GTM,90,1936,0.099,0.053,0.052,0.014,0.017
GTM,90,1937,0.096,0.052,0.052,0.014,0.017
GTM,90,1938,0.096,0.052,0.052,0.014,0.017
GTM,90,1939,0.096,0.052,0.052,0.014,0.017
GTM,90,1940,0.099,0.052,0.052,0.014,0.017
GTM,90,1941,0.099,0.052,0.052,0.014,0.017
GTM,90,1942,0.099,0.052,0.052,0.014,0.017
GTM,90,1943,0.099,0.052,0.05,0.014,0.02
GTM,90,1944,0.138,0.074,0.062,0.073,0.051
